code,parent_code,name,Latitude,Longitude
5107,51,KABUPATEN KARANG ASEM,-8.389099999999928,115.53930000000003
5108,51,KABUPATEN BULELENG,-8.235299999999938,114.93610000000001
5171,51,KOTA DENPASAR,-8.649999999999977,115.21667000000002
5201,52,KABUPATEN LOMBOK BARAT,-8.499999999999943,116.16667000000007
5202,52,KABUPATEN LOMBOK TENGAH,-8.749999999999943,116.33333000000005
5203,52,KABUPATEN LOMBOK TIMUR,-8.531999999999925,116.53850000000011
5204,52,KABUPATEN SUMBAWA,-8.749999999999943,117.50000000000011
5205,52,KABUPATEN DOMPU,-8.499999999999943,118.83333000000005
5206,52,KABUPATEN BIMA,-8.499999999999943,118.75000000000011
5207,52,KABUPATEN SUMBAWA BARAT,-8.773919999999976,116.82483000000002
5208,52,KABUPATEN LOMBOK UTARA,-8.277129999999943,116.22608000000002
5271,52,KOTA MATARAM,-8.583329999999933,116.11667000000011
5272,52,KOTA BIMA,23.524110000000064,96.59551000000005
5301,53,KABUPATEN SUMBA BARAT,-9.499999999999943,119.25000000000011
5302,53,KABUPATEN SUMBA TIMUR,-9.912199999999928,120.31330000000003
5303,53,KABUPATEN KUPANG,-10.193929999999966,123.77649000000008
5304,53,KABUPATEN TIMOR TENGAH SELATAN,-9.833329999999933,124.16667000000007
5305,53,KABUPATEN TIMOR TENGAH UTARA,-9.333329999999933,124.33333000000005
5306,53,KABUPATEN BELU,-9.249999999999943,124.66667000000007
5307,53,KABUPATEN ALOR,-8.249999999999943,124.25000000000011
5308,53,KABUPATEN LEMBATA,-8.358469999999954,123.45981000000006
5309,53,KABUPATEN FLORES TIMUR,-8.249999999999943,123.00000000000011
5310,53,KABUPATEN SIKKA,-8.683499999999981,122.32270000000005
5311,53,KABUPATEN ENDE,-8.499999999999943,121.50000000000011
5312,53,KABUPATEN NGADA,-8.499999999999943,121.00000000000011
5313,53,KABUPATEN MANGGARAI,-8.575399999999945,120.26720000000012
5314,53,KABUPATEN ROTE NDAO,-10.722029999999961,123.06058000000007
5315,53,KABUPATEN MANGGARAI BARAT,-8.477989999999977,119.89056000000005
5316,53,KABUPATEN SUMBA TENGAH,-9.64418999999998,119.68499000000008
5317,53,KABUPATEN SUMBA BARAT DAYA,-9.448729999999955,119.1070400000001
5318,53,KABUPATEN NAGEKEO,-8.763709999999946,121.18930000000012
5319,53,KABUPATEN MANGGARAI TIMUR,-8.81532999999996,120.61197000000004
5320,53,KABUPATEN SABU RAIJUA,-10.524899999999946,121.92300000000012
5321,53,KABUPATEN MALAKA,-17.233329999999967,-178.96666999999997
5371,53,KOTA KUPANG,-10.169379999999933,123.59833000000003
6101,61,KABUPATEN SAMBAS,1.5000000000000568,109.25000000000006
6102,61,KABUPATEN BENGKAYANG,0.8643800000000397,109.51020000000005
6103,61,KABUPATEN LANDAK,0.5026700000000233,109.75943000000007
6104,61,KABUPATEN MEMPAWAH,0.366670000000056,108.96667000000008
6105,61,KABUPATEN SANGGAU,0.25000000000005684,110.25000000000006
6106,61,KABUPATEN KETAPANG,-1.4999999999999432,110.50000000000006
6107,61,KABUPATEN SINTANG,5.684341886080802e-14,112.00000000000011
6108,61,KABUPATEN KAPUAS HULU,1.0000000000000568,113.00000000000011
6109,61,KABUPATEN SEKADAU,-0.14656999999994014,110.90972000000005
6110,61,KABUPATEN MELAWI,-0.6386199999999462,111.77004000000005
6111,61,KABUPATEN KAYONG UTARA,-1.2272699999999759,109.96145000000007
6112,61,KABUPATEN KUBU RAYA,-0.07399999999995543,109.36518000000007
6171,61,KOTA PONTIANAK,-0.0333299999999781,109.33333000000005
6172,61,KOTA SINGKAWANG,0.8956800000000271,109.03799000000004
6201,62,KABUPATEN KOTAWARINGIN BARAT,-2.499999999999943,111.50000000000006
6202,62,KABUPATEN KOTAWARINGIN TIMUR,-2.533329999999978,112.95000000000005
6203,62,KABUPATEN KAPUAS,-3.0166699999999764,114.35000000000002
6204,62,KABUPATEN BARITO SELATAN,-1.6999999999999318,114.80000000000007
6205,62,KABUPATEN BARITO UTARA,-0.9499999999999318,114.88333000000011
6206,62,KABUPATEN SUKAMARA,-2.543679999999938,111.24205000000006
6207,62,KABUPATEN LAMANDAU,-1.9318199999999592,111.16154000000006
6208,62,KABUPATEN SERUYAN,-3.383329999999944,112.55000000000007
6209,62,KABUPATEN KATINGAN,-1.4999999999999432,112.50000000000011
6210,62,KABUPATEN PULANG PISAU,-2.5769699999999602,114.19200000000001
6211,62,KABUPATEN GUNUNG MAS,-1.1166699999999423,113.88333000000011
6212,62,KABUPATEN BARITO TIMUR,-2.1166699999999423,115.16667000000007
6213,62,KABUPATEN MURUNG RAYA,-0.5833299999999326,114.58333000000005
6271,62,KOTA PALANGKA RAYA,-2.199999999999932,113.83333000000005
6301,63,KABUPATEN TANAH LAUT,-3.7999999999999545,114.75000000000011
6302,63,KABUPATEN KOTA BARU,-2.999999999999943,116.00000000000011
6303,63,KABUPATEN BANJAR,-3.4166699999999537,114.85000000000002
6304,63,KABUPATEN BARITO KUALA,-2.999999999999943,114.50000000000011
6305,63,KABUPATEN TAPIN,-2.9333299999999554,115.15000000000009
6306,63,KABUPATEN HULU SUNGAI SELATAN,-2.783329999999978,115.26667000000009
6307,63,KABUPATEN HULU SUNGAI TENGAH,-2.5833299999999326,115.38333000000011
6308,63,KABUPATEN HULU SUNGAI UTARA,-2.4333299999999554,115.25000000000011
6309,63,KABUPATEN TABALONG,-2.1833299999999554,115.38333000000011
6310,63,KABUPATEN TANAH BUMBU,-3.410419999999931,115.63867000000005
6311,63,KABUPATEN BALANGAN,-2.320979999999963,115.63735000000008
6371,63,KOTA BANJARMASIN,-3.328769999999963,114.5915500000001
6372,63,KOTA BANJAR BARU,-8.307999999999936,115.17340000000002
6401,64,KABUPATEN PASER,-1.7499999999999432,116.00000000000011
6402,64,KABUPATEN KUTAI BARAT,-0.43881999999996424,115.84875000000011
6403,64,KABUPATEN KUTAI KARTANEGARA,-0.4392199999999775,116.99612000000002
